listing id,listing name,listing type,room _type,cover photo url,photos count,host id,host name,cohost ids,cohost names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant book,professional management,min nights,cancellation policy,currency,cleaning fee,extra guest fee,num reviews,rating overall,rating accuracy,rating checkin,rating cleanliness,rating communication,rating location,rating value,ttm revenue,ttm revenue native,ttm avg rate,ttm avg rate native,ttm occupancy,ttm adjusted occupancy,ttm revpar,ttm revpar native,ttm adjusted revpar,ttm adjusted revpar native,ttm reserved days,ttm blocked days,ttm available days,ttm total days,l90d revenue,l90d revenue native,l90d avg rate,l90d avg rate native,l90d occupancy,l90d adjusted occupancy,l90d revpar,l90d revpar native,l90d adjusted revpar,l90d adjusted revpar native,l90d reserved days,l90d blocked days,l90d available days,l90d total days
45630,room in an artist's flat with great view!,Private room in rental unit,private room,https://a0.muscache.com/im/pictures/6200533f-875b-48f4-9003-fedf3fa08dff.jpg,26,202804,Regis,,,FALSE,48.8895,2.3587,,,1,0,FALSE,"Wifi,Hair dryer,Hot water,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Clothing storage,Books and reading material,Portable fans,Heating,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Stove,Oven,Hot water kettle,Toaster,Baking sheet,Laundromat nearby,Bikes,Paid parking off premises,Pets allowed,Luggage dropoff allowed,Smoking allowed,Long term stays allowed,Cleaning before checkout",,FALSE,3,Flexible,EUR,10,0,64,4.64,4.8,4.7,4.5,4.8,4.5,4.6,3105,2779,55.8,49.9,0.148,0.176,8.1,7.3,9.7,8.6,54,58,311,365,61,54,56.6,49.8,0.011,0.016,0.7,0.6,1,0.8,1,26,89,90
45661,"Very Heart of Paris, Charming",Entire rental unit,entire home,https://a0.muscache.com/im/pictures/2fec2a10-6041-44a6-8dd3-278010b7607a.jpg,27,202918,Patrice,,,TRUE,48.8701,2.3454,4,2,2,1,TRUE,"TV,Cable TV,Smoke alarm,Wifi,Carbon monoxide alarm,Kitchen,Hangers,Hair dryer,Iron,Coffee maker,Refrigerator,Dishes and silverware,Heating",,FALSE,6,Strict,EUR,58,0,154,4.25,4.4,4.3,4.2,4.6,4.8,4.3,14198,12922,122.8,110,0.31,0.681,36.5,33.3,80.3,73.2,113,199,252,365,0,0,121.8,107.4,0,0,0,0,0,0,0,89,90,90
46666,Charming apartment on a cobbled street,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/5538386/ac254455 original.jpg,17,209127,Julie,,,FALSE,48.8582,2.3965,2,1,1,1,TRUE,"Hair dryer,Cleaning products,Hot water,Washer,Essentials,Hangers,Bed linens,Room-darkening shades,Iron,Drying rack for clothing,Sound system,Heating,Smoke alarm,Wifi,Dedicated workspace,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Coffee maker,Wine glasses,Toaster,Baking sheet,Dining table",,FALSE,4,Flexible,EUR,46,0,43,4.76,4.9,4.9,4.8,4.9,4.8,4.7,5340,4707,138.5,122.1,0.107,0.115,14.5,12.8,15.6,13.8,39,26,326,365,0,0,140.9,124.2,0,0,0,0,0,0,0,8,90,90
48498,Louvre Vendôme deafening,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/e4bc48e4-2a96-4df1-a66f-3c600c441812.jpg,54,152242,Delphine,,,FALSE,48.8675,2.332,4,1,4,1,TRUE,"TV,Cable TV,Wifi,Air conditioning,Crib,Kitchen,Room-darkening shades,Hot water kettle,Portable fans,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Cleaning products,Coffee maker,Refrigerator,Drying rack for clothing,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Coffee,Clothing storage,Stove,Wine glasses,Washer,Dryer,Smoke alarm,Shower gel,Bidet,Essentials,Long term stays allowed,Shampoo,Hangers,Dining table,Hair dryer,Iron,Baking sheet,Freezer,Toaster",,FALSE,3,Strict,EUR,152,0,40,4.25,4.3,4.5,4.3,4.4,4.9,4.2,21013,18696,338.8,303.8,0.145,0.198,53,47.2,72.2,64.3,53,97,312,365,11305,9965,420.3,370.4,0.256,0,118.9,104.8,0,0,23,0,67,90
48592,Rue D'artois – Champs Elysées,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/miso/Hosting-48592/original/e9b90bd4-4851-4cdb-8e73-52a5b36ec951.jpeg,27,152242,Delphine,,,FALSE,48.8734,2.3078,5,1,6,1,TRUE,"Hair dryer,Cleaning products,Shampoo,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,Ethernet connection,TV,Crib,Pack ’n play/Travel crib,High chair,Air conditioning,Air conditioning,Portable fans,Heating,Smoke alarm,Carbon monoxide alarm,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Rice maker,Dining table,Coffee,Elevator,EV charger,Paid parking off premises,Luggage dropoff allowed,Long term stays allowed",,FALSE,3,Firm,EUR,154,0,45,4.38,4.5,4.5,4.2,4.4,4.9,4.3,47249,42751,333,298.8,0.362,0.526,118.1,107.1,171.7,155.7,132,114,233,365,17741,15636,330.7,291.5,0.533,0.539,176.6,155.6,178.6,157.3,48,1,42,90
53353,Rare 18th century washhouse convert,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/miso/Hosting-53353/original/d1b0725e-b90c-4fcc-82c8-e90ff73b7860.jpeg,25,248319,Trixie,,,FALSE,48.8898,2.3507,6,2,3,2,TRUE,"TV,Cable TV,Wifi,Kitchen,Board games,Hot water kettle,Paid parking off premises,Books and reading material,Portable fans,Laundromat nearby,Outdoor furniture,Drying rack for clothing,Heating,Paid parking on premises,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Private entrance,Sound system,Bathtub,Children’s books and toys,Babysitter recommendations,Room-darkening shades,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Piano,Dishwasher,Dishes and silverware,Cooking basics,Oven,Single level home,Shower gel,Backyard,Long term stays allowed,Children's playroom,Dining table,Baking sheet,Bread maker,Toaster",,,2,Strict,EUR,227,0,45,4.95,5,5,4.9,5,4.6,4.8,18678,16618,369.9,331.9,0.14,0.152,48.7,43.3,52.9,47.1,51,29,314,365,0,0,390.9,344.5,0,0,0,0,0,0,0,0,90,90
54377,Duplex apartment in Paris near Montmartre,Private room in rental unit,private room,https://a0.muscache.com/im/pictures/hosting/Hosting-54377/original/43b4ff3f-9498-4574-87b0-683ba974ae3c.jpeg,15,247562,Nicolas,,,TRUE,48.8893,2.359,4,2,2,1,FALSE,"TV,Wifi,Kitchen,Room-darkening shades,Paid parking off premises,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Washer,Smoke alarm,First aid kit,Luggage dropoff allowed,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace",FALSE,,3,Firm,EUR,31,0,149,4.89,4.9,5,4.7,5,4.5,4.8,14665,13081,178,162.1,0.233,0.289,39.2,35,48.7,43.5,85,71,280,365,0,0,0,0,0,0,0,0,0,0,0,0,90,90
55239,"Luxury, Calm & Pleasure in 915 sqf.",Entire rental unit,entire home,https://a0.muscache.com/im/pictures/325656/1dd3aa03 original.jpg,30,260696,Jo,,,FALSE,48.8726,2.3148,4,1,1,2,FALSE,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Board games,Hot water kettle,Paid parking off premises,Books and reading material,Portable fans,Pets allowed,Record player,Conditioner,Elevator,Laundromat nearby,Cleaning products,Heating,Paid parking on premises,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Private entrance,Sound system,Bathtub,High chair,Blender,Window guards,Babysitter recommendations,Crib,Pack ’n play/Travel crib,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Ethernet connection,Pocket wifi,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,EV charger,Single level home,Shower gel,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Dining table,Baking sheet,Toaster",FALSE,,1,Moderate,EUR,0,0,22,5,5,4.9,5,5,5,4.9,35454,31736,831.1,744.5,0.118,0,97.1,86.9,0,0,43,0,322,365,3656,3222,913.7,805.2,0.044,0,40.6,35.8,0,0,4,0,86,90
55348,TOP LUXURY MARAIS DESIGN STUDIO APT,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/29610689/e7ae2014 original.jpg,23,261355,Virginia & Pascal,723157791,Virginia,TRUE,48.8561,2.3588,2,,1,1,TRUE,"Hair dryer,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,Iron,TV,Crib,Pack ’n play/Travel crib,High chair,Air conditioning,Heating,Smoke alarm,Carbon monoxide alarm,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Dishwasher,Stove,Coffee maker,Paid parking off premises",,FALSE,6,Firm,EUR,81,0,176,4.94,4.9,4.9,5,5,5,4.9,54125,48525,165.6,148.7,0.833,0,137.9,123.8,0,0,304,0,61,365,9514,8382,164.8,145.2,0.611,0,99.4,87.6,0,0,55,0,35,90
56662,180°view penthouse sunny terrace jacuzzi,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/337576/9cda9202 original.jpg,33,268825,Sophie,,,TRUE,48.8739,2.3823,3,2,2,1.5,TRUE,"Wifi,Bathtub,Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,Sound system,Exercise equipment,Books and reading material,Pack ’n play/Travel crib,Children’s books and toys,Children’s dinnerware,Window guards,Outlet covers,Board games,Babysitter recommendations,Air conditioning,Portable fans,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Blender,Barbecue utensils,Dining table,Coffee,Laundromat nearby,Patio or balcony,Outdoor furniture,Hammock,Outdoor dining area,BBQ grill,Hot tub,Elevator,Single level home,Luggage dropoff allowed,Breakfast,Long term stays allowed,Cleaning before checkout",,FALSE,6,Moderate,EUR,95,0,133,4.87,4.9,4.9,4.7,5,4.9,4.9,59094,52851,215.6,193.6,0.718,0,154.9,138.6,0,0,262,0,103,365,9191,8103,223,196.5,0.433,0,96.8,85.4,0,0,39,0,51,90
59182,Champs Elysées at your feet - quiet 1bdr penthouse,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/dadb7116-20a6-4156-b70c-aba00c496190.jpg,21,193906,Pascale,,,FALSE,48.871,2.2897,2,1,1,1,TRUE,"Wifi,Kitchen,Room-darkening shades,Hot water kettle,Books and reading material,Portable fans,Pets allowed,Hot water,Body soap,Elevator,Bed linens,Extra pillows and blankets,Laundromat nearby,Microwave,Cleaning products,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Coffee,Clothing storage,Stove,Wine glasses,Smoke alarm,Shower gel,First aid kit,Fire extinguisher,Luggage dropoff allowed,Essentials,Shampoo,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Baking sheet,Private entrance,Toaster,Rice maker",FALSE,FALSE,2,Strict,EUR,46,0,273,4.64,4.8,4.8,4.5,4.8,4.9,4.6,11742,10353,137.9,123.7,0.2,0.338,30.4,26.8,51.4,45.3,73,149,292,365,2489,2193,136,119.8,0.189,0,26.6,23.5,0,0,17,0,73,90
59959,"Paris, Villette Park, 753 ft2 : space and views",Entire rental unit,entire home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTk5NTk%3D/original/84232bc2-aad3-41cd-828b-4d5a065877d5.jpeg,49,288512,Celine,,,FALSE,48.895,2.3854,4,1,2,1.5,TRUE,"TV,Wifi,Kitchen,Room-darkening shades,Paid parking off premises,Books and reading material,Pets allowed,Hot water,Body soap,Bed linens,Extra pillows and blankets,Laundromat nearby,Outdoor furniture,Cleaning products,Coffee maker,Refrigerator,Drying rack for clothing,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Wine glasses,Washer,Smoke alarm,Shower gel,Carbon monoxide alarm,Patio or balcony,First aid kit,Essentials,Long term stays allowed,Shampoo,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Toaster,Bathtub",FALSE,FALSE,7,Firm,EUR,,,24,4.88,4.9,5,4.8,5,4.7,4.6,1999,1761,139.8,125.8,0.036,0.039,5.5,4.8,6,5.3,13,32,352,365,0,0,113.5,100,0,0,0,0,0,0,0,0,90,90
59970,Exceptional Loft Montmartre Terrace,Entire loft,entire home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTk5NzA=/original/0f49cc1a-90b6-4032-b19d-918cfc7735e5.jpeg,17,288550,Charlotte,,,TRUE,48.8865,2.3282,5,2,3,1,TRUE,"Bathtub,Hair dryer,Cleaning products,Hot water,Shower gel,Washer,Essentials,Hangers,Bed linens,Drying rack for clothing,Books and reading material,Portable fans,Heating,Smoke alarm,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Dishwasher,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Dining table",,FALSE,,Firm,EUR,93,0,39,4.74,4.8,4.7,4.6,4.7,4.7,4.5,10135,8930,258.5,227.8,0.099,0.101,25.7,22.7,26.2,23.1,36,7,329,365,10135,8930,260.8,229.8,0.4,0.434,104.3,91.9,113.1,99.7,36,7,54,90
60868,Paris at your feet - Great View,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/440179/2b5d9928 original.jpg,18,293958,Sonia,,,FALSE,48.8779,2.3594,2,1,1,1,TRUE,"Hair dryer,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,Iron,TV,Heating,Smoke alarm,Fire extinguisher,First aid kit,Wifi,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Dishwasher,Stove,Oven,Coffee maker",,FALSE,3,Moderate,EUR,23,0,179,4.82,4.9,4.9,4.8,4.9,4.6,4.7,22709,20122,171.4,154.1,0.37,0.389,61.9,54.9,65.1,57.7,135,18,230,365,11256,9923,156.3,137.8,0.789,0.986,124.3,109.6,155.4,137,71,18,19,90
61016,THE AUTHENTIC PARISIAN BOBO-LOFT IN BELLEVILLE,Entire loft,entire home,https://a0.muscache.com/im/pictures/372801/a99bc205 original.jpg,19,295001,Francesca,,,FALSE,48.8732,2.3805,4,2,2,1,FALSE,"Children’s books and toys,Wifi,Kitchen,Pack ’n play/Travel crib,Paid parking off premises,Hot water,Breakfast,Bed linens,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Paid parking on premises,Stove,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron",FALSE,,3,Strict,EUR,58,0,47,4.8,4.8,4.8,4.5,4.9,4.6,4.6,2822,2489,234.7,210.9,0.03,0,7.6,6.7,0,0,11,0,354,365,0,0,225.6,198.8,0,0,0,0,0,0,0,0,90,90
61259,Charming apartment Canal St Martin with balcony,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/1832669/df70db44 original.jpg,34,296278,Virginie,,,TRUE,48.8764,2.3631,2,1,1,1,TRUE,"Wifi,Hair dryer,Cleaning products,Hot water,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Clothing storage,Sound system,Books and reading material,Portable fans,Heating,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Stove,Coffee maker,Wine glasses,Baking sheet,Coffee,Laundromat nearby,Patio or balcony,Outdoor furniture,Outdoor dining area,Elevator",,FALSE,4,Firm,EUR,46,0,154,4.81,4.9,4.8,4.7,4.9,4.8,4.7,37970,33926,162.5,145.9,0.63,0.637,102,91.2,103.1,92.2,230,4,135,365,7483,6599,173.9,153.2,0.456,0,79.6,70.1,0,0,41,0,49,90
65916,Lovely studio in the Heart of Paris,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/707077/84bc2bd1 original.jpg,19,322380,Davy,,,FALSE,48.8704,2.3579,2,1,1,1,TRUE,"High chair,Washer,Wifi,Kitchen,Essentials,Long term stays allowed,Hangers,Hair dryer,Hot water,Iron,Heating",,FALSE,7,Moderate,EUR,58,0,116,4.79,4.8,4.8,4.9,4.8,4.5,4.7,3168,2793,109.1,98,0.074,0.082,8,7.1,8.9,7.8,27,34,338,365,1064,939,109.2,96.2,0.1,0,11.2,9.9,0,0,9,0,81,90
69588,Studio for 2 people max,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Njk1ODg%3D/original/53aa0811-5973-449f-900c-ef6be45c67c2.jpeg,7,349245,Philipp,,,FALSE,48.8637,2.3399,2,1,1,0,TRUE,"Hair dryer,Shampoo,Hot water,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,TV,Heating,Smoke alarm,Carbon monoxide alarm,Wifi,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Stove,Coffee maker,Elevator",,FALSE,3,Flexible,EUR,69,0,305,4.7,4.7,4.9,4.7,4.9,5,4.7,18916,17353,151.2,135.6,0.334,0.4,48.4,44.5,57.9,53.3,122,60,243,365,0,0,149.7,131.8,0,0,0,0,0,0,0,60,90,90
70586,Cozy and Luxurious 1-Bedroom in Stunning Courtyard,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/miso/Hosting-70586/original/04f87797-fa61-4a5b-b1f1-426dca117ad4.jpeg,34,277494,Frédéric,,,TRUE,48.861,2.3544,3,1,1,1.5,TRUE,"Air conditioning,Bathtub,Hair dryer,Shampoo,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Iron,Drying rack for clothing,Clothing storage,TV,Record player,Sound system,Game console,Crib,Pack ’n play/Travel crib,Babysitter recommendations,Portable fans,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Blender,Free street parking,Paid parking off premises,Luggage dropoff allowed,Long term stays allowed",,FALSE,3,Firm,EUR,117,0,167,4.89,4.9,4.9,4.7,5,5,4.8,88851,79705,316.9,285.1,0.745,0,233.2,209.3,0,0,272,0,93,365,20139,17744,293.4,258.5,0.722,0,212.1,186.9,0,0,65,0,25,90
74561,"Marais Studio, comfort in the heart of Paris, AC",Entire rental unit,entire home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NzQ1NjE%3D/original/b3847981-d396-4732-9835-b1465b0503d1.jpeg,31,383581,Cecile,,,TRUE,48.856,2.3623,2,,1,1,TRUE,"Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Iron,Drying rack for clothing,Clothing storage,TV,Sound system,Books and reading material,Crib,Pack ’n play/Travel crib,Babysitter recommendations,Air conditioning,Portable fans,Heating,Smoke alarm,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Dining table,Paid parking off premises,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout",,FALSE,30,Firm,EUR,,,53,4.85,4.8,4.9,4.9,4.9,5,4.7,27683,24970,90.4,81.3,0.836,0.905,75.8,68.4,82.1,74.1,305,28,60,365,5440,4789,79.7,70.2,0.756,0.919,60.4,53.2,73.5,64.7,68,16,22,90
75708,30 m2 Studio apartment Paris 20th Gambetta/Père Lachaise,Entire condo,entire home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NzU3MDg=/original/6d2021a4-a7c0-447f-b2f6-24b18caa190a.jpeg,40,402348,Faina,,,TRUE,48.8699,2.4019,2,,1,1.5,TRUE,"Bathtub,Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,TV,Books and reading material,Portable fans,Heating,Smoke alarm,Carbon monoxide alarm,Wifi,Dedicated workspace,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Freezer,Stove,Oven,Hot water kettle,Coffee maker,Toaster,Baking sheet,Trash compactor,Dining table,Coffee,Laundromat nearby,Elevator,Paid parking off premises,Long term stays allowed",,FALSE,4,Strict,EUR,58,11,324,4.72,4.8,4.8,4.8,4.9,4.7,4.7,18695,16748,83.4,74.7,0.553,0.596,46.3,41.6,49.8,44.7,202,26,163,365,5399,4760,92.6,81.7,0.578,0,53.5,47.2,0,0,52,0,38,90
77482,Loft House on a private street - MaisonNomadeChic,Entire townhouse,entire home,https://a0.muscache.com/im/pictures/miso/Hosting-77482/original/61d037ec-2d0a-4a5f-be52-4386ba5844e5.jpeg,60,396472,Antoinette,,,TRUE,48.8871,2.3256,9,4,7,4,TRUE,"Air conditioning,Bathtub,Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Safe,Clothing storage,Ethernet connection,TV,Crib,Pack ’n play/Travel crib,High chair,Babysitter recommendations,Portable fans,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Rice maker,Dining table,Private entrance,Laundromat nearby,Patio or balcony,Outdoor furniture,Paid parking off premises,Luggage dropoff allowed,Long term stays allowed",,FALSE,2,Moderate,EUR,69,0,127,4.68,4.7,4.8,4.7,4.9,4.7,4.6,131821,118019,721.4,646,0.496,0,352.5,315.7,0,0,181,0,184,365,19684,17346,860.3,758.1,0.222,0,214.1,188.7,0,0,20,0,70,90
78195,"Parisian nest, Oberkampf area",Entire rental unit,entire home,https://a0.muscache.com/im/pictures/39804284/05e5f0e3 original.jpg,9,355895,Pauline,,,FALSE,48.8688,2.3762,2,1,1,1,TRUE,"Wifi,Kitchen,Hot water kettle,Books and reading material,Hot water,Bed linens,Laundromat nearby,Cleaning products,Coffee maker,Refrigerator,Drying rack for clothing,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Wine glasses,Washer,Smoke alarm,Shower gel,Essentials,Shampoo,Cleaning before checkout,Dining table,Hair dryer,Dedicated workspace,Baking sheet,Bathtub",FALSE,FALSE,2,Firm,EUR,58,0,4,5,5,5,5,5,5,5,11077,9818,231.3,207.6,0.123,0.155,28.9,25.6,36.4,32.3,45,75,320,365,0,0,248.7,219.1,0,0,0,0,0,0,0,0,90,90
80301,toits de Paris,Private room in rental unit,private room,https://a0.muscache.com/im/pictures/742359/1721e65e original.jpg,14,433758,Genevieve,,,FALSE,48.8392,2.347,,,1,0,TRUE,"Hair dryer,Hot water,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,TV,Pack ’n play/Travel crib,Heating,Smoke alarm,Carbon monoxide alarm,Wifi,Pocket wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Dishwasher,Stove,Oven,Coffee maker,Patio or balcony,Paid parking off premises,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout",,FALSE,30,Firm,EUR,,,44,4.81,4.8,4.9,4.6,5,5,4.8,4258,3756,60.8,54.7,0.2,0.948,11.7,10.3,55.3,48.8,73,288,292,365,0,0,55.9,49.2,0,0,0,0,0,0,0,90,90,90
